municipio_ibge,uso_de_praticas_sustentaveis_,qual_o_nivel_de_degradacao_que_predomina_nas_pastagens_,total_respostas,regional,degradacao_ord,pratica_aceiros,pratica_adubação,pratica_adubação verde,pratica_apiário,pratica_calagem,pratica_consórcio,pratica_curva de nível,pratica_descarte correto de embalagens,pratica_floresta,pratica_ilp - integração lavoura pecuária,pratica_ilpf - integração lavoura pecuária,pratica_não usa,pratica_outros,pratica_plantio direto,pratica_reaproveitamento de residuos,pratica_recuperação de pastagens,pratica_rotação de cultura,n_praticas_linha
Rio Sono,calagem,nao possui degradacao,4,Miracema,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,1
Rio Sono,calagem,pouco degradado,1,Miracema,1,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,1
Rio Sono,plantio direto,nao possui degradacao,4,Miracema,0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,1
Rio Sono,plantio direto,pouco degradado,1,Miracema,1,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,1
Rio Sono,recuperação de pastagens,nao possui degradacao,2,Miracema,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,1
Rio da Conceição,adubação,muito degradado,1,Taguatinga do Tocantins,3,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1
Rio da Conceição,adubação,nao possui degradacao,1,Taguatinga do Tocantins,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1
Rio da Conceição,adubação,pouco degradado,1,Taguatinga do Tocantins,1,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1
Rio da Conceição,adubação verde,muito degradado,1,Taguatinga do Tocantins,3,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1
Rio da Conceição,adubação verde,nao possui degradacao,1,Taguatinga do Tocantins,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1
Rio da Conceição,adubação verde,pouco degradado,1,Taguatinga do Tocantins,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1
Rio da Conceição,calagem,muito degradado,1,Taguatinga do Tocantins,3,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,1
Rio da Conceição,calagem,nao possui degradacao,1,Taguatinga do Tocantins,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,1
Rio da Conceição,calagem,pouco degradado,1,Taguatinga do Tocantins,1,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,1
Rio da Conceição,plantio direto,pouco degradado,1,Taguatinga do Tocantins,1,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,1
Rio da Conceição,rotação de cultura,muito degradado,1,Taguatinga do Tocantins,3,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,1
Rio da Conceição,rotação de cultura,nao possui degradacao,1,Taguatinga do Tocantins,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,1
Rio dos Bois,aceiros,nao possui degradacao,3,Miracema,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1
Rio dos Bois,aceiros,pouco degradado,6,Miracema,1,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1
Rio dos Bois,adubação,nao possui degradacao,2,Miracema,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1
Rio dos Bois,adubação,pouco degradado,6,Miracema,1,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1
Rio dos Bois,adubação verde,nao possui degradacao,1,Miracema,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1
Rio dos Bois,calagem,nao possui degradacao,2,Miracema,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,1
Rio dos Bois,calagem,pouco degradado,6,Miracema,1,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,1
Rio dos Bois,descarte correto de embalagens,pouco degradado,2,Miracema,1,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,1
Rio dos Bois,reaproveitamento de residuos,pouco degradado,5,Miracema,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,1
Rio dos Bois,recuperação de pastagens,pouco degradado,2,Miracema,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,1
Santa Fé do Araguaia,aceiros,degradacao media,3,Araguína,2,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1
Santa Fé do Araguaia,aceiros,muito degradado,1,Araguína,3,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1
Santa Fé do Araguaia,aceiros,pouco degradado,7,Araguína,1,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1
Santa Fé do Araguaia,adubação,degradacao media,1,Araguína,2,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1
Santa Fé do Araguaia,adubação,pouco degradado,7,Araguína,1,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1
Santa Fé do Araguaia,calagem,degradacao media,1,Araguína,2,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,1
Santa Fé do Araguaia,calagem,pouco degradado,6,Araguína,1,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,1
Santa Fé do Araguaia,reaproveitamento de residuos,muito degradado,1,Araguína,3,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,1
Santa Fé do Araguaia,rotação de cultura,muito degradado,1,Araguína,3,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,1
Santa Maria do Tocantins,aceiros,pouco degradado,2,Miracema,1,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1
Santa Maria do Tocantins,adubação,pouco degradado,2,Miracema,1,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1
Santa Maria do Tocantins,adubação verde,pouco degradado,1,Miracema,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1
Santa Maria do Tocantins,plantio direto,pouco degradado,1,Miracema,1,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,1
Santa Rita do Tocantins,aceiros,muito degradado,1,Gurupi,3,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1
Santa Rita do Tocantins,aceiros,pouco degradado,2,Gurupi,1,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1
Santa Rita do Tocantins,adubação,pouco degradado,1,Gurupi,1,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1
Santa Rita do Tocantins,calagem,degradacao media,1,Gurupi,2,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,1
Santa Rita do Tocantins,calagem,muito degradado,1,Gurupi,3,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,1
Santa Rita do Tocantins,calagem,pouco degradado,2,Gurupi,1,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,1
Santa Terezinha do Tocantins,aceiros,degradacao media,1,Araguatins,2,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1
Santa Terezinha do Tocantins,aceiros,nao possui degradacao,2,Araguatins,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1
Santa Terezinha do Tocantins,aceiros,pouco degradado,1,Araguatins,1,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1
Santa Terezinha do Tocantins,adubação,nao possui degradacao,2,Araguatins,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1
Santa Terezinha do Tocantins,adubação,pouco degradado,1,Araguatins,1,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1
Santa Terezinha do Tocantins,consórcio,nao possui degradacao,2,Araguatins,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,1
Santa Terezinha do Tocantins,descarte correto de embalagens,degradacao media,1,Araguatins,2,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,1
Santa Terezinha do Tocantins,descarte correto de embalagens,nao possui degradacao,1,Araguatins,0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,1
Silvanópolis,aceiros,degradacao media,5,Porto Nacional,2,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1
Silvanópolis,aceiros,muito degradado,1,Porto Nacional,3,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1
Silvanópolis,aceiros,pouco degradado,5,Porto Nacional,1,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1
Silvanópolis,adubação,degradacao media,4,Porto Nacional,2,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1
Silvanópolis,adubação,muito degradado,1,Porto Nacional,3,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1
Silvanópolis,adubação,pouco degradado,2,Porto Nacional,1,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1
Silvanópolis,calagem,degradacao media,5,Porto Nacional,2,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,1
Silvanópolis,calagem,muito degradado,1,Porto Nacional,3,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,1
Silvanópolis,calagem,pouco degradado,5,Porto Nacional,1,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,1
Silvanópolis,descarte correto de embalagens,pouco degradado,1,Porto Nacional,1,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,1
Silvanópolis,plantio direto,pouco degradado,1,Porto Nacional,1,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,1
Silvanópolis,recuperação de pastagens,degradacao media,3,Porto Nacional,2,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,1
Silvanópolis,recuperação de pastagens,pouco degradado,4,Porto Nacional,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,1
Silvanópolis,rotação de cultura,degradacao media,1,Porto Nacional,2,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,1
Sucupira,aceiros,muito degradado,1,Gurupi,3,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1
Sucupira,aceiros,nao possui degradacao,2,Gurupi,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1
Sucupira,aceiros,pouco degradado,3,Gurupi,1,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1
Sucupira,adubação,nao possui degradacao,1,Gurupi,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1
Sucupira,adubação,pouco degradado,2,Gurupi,1,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1
Sucupira,calagem,nao possui degradacao,1,Gurupi,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,1
São Bento do Tocantins,adubação,pouco degradado,1,Araguatins,1,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1
São Bento do Tocantins,adubação verde,pouco degradado,1,Araguatins,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1
São Bento do Tocantins,calagem,pouco degradado,1,Araguatins,1,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,1
São Bento do Tocantins,descarte correto de embalagens,pouco degradado,1,Araguatins,1,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,1
São Bento do Tocantins,plantio direto,pouco degradado,1,Araguatins,1,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,1
São Bento do Tocantins,reaproveitamento de residuos,pouco degradado,1,Araguatins,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,1
São Bento do Tocantins,recuperação de pastagens,pouco degradado,1,Araguatins,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,1
São Miguel do Tocantins,aceiros,degradacao media,1,Araguatins,2,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1
São Salvador do Tocantins,aceiros,degradacao media,2,Gurupi,2,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1
São Salvador do Tocantins,aceiros,nao possui degradacao,2,Gurupi,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1
São Salvador do Tocantins,adubação,degradacao media,1,Gurupi,2,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1
São Salvador do Tocantins,adubação,nao possui degradacao,1,Gurupi,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1
São Salvador do Tocantins,calagem,degradacao media,1,Gurupi,2,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,1
São Salvador do Tocantins,calagem,nao possui degradacao,1,Gurupi,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,1
São Salvador do Tocantins,curva de nível,degradacao media,2,Gurupi,2,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,1
São Salvador do Tocantins,curva de nível,nao possui degradacao,2,Gurupi,0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,1
Sítio Novo do Tocantins,aceiros,degradacao media,5,Araguatins,2,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1
Sítio Novo do Tocantins,descarte correto de embalagens,degradacao media,4,Araguatins,2,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,1
Sítio Novo do Tocantins,recuperação de pastagens,degradacao media,1,Araguatins,2,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,1
Talismã,aceiros,degradacao media,1,Gurupi,2,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1
Talismã,aceiros,nao possui degradacao,9,Gurupi,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1
Talismã,aceiros,pouco degradado,2,Gurupi,1,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1
Talismã,calagem,degradacao media,1,Gurupi,2,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,1
Talismã,não usa,nao possui degradacao,5,Gurupi,0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,1
Talismã,rotação de cultura,degradacao media,1,Gurupi,2,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,1
Tocantínia,aceiros,nao possui degradacao,1,Miracema,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1
Tocantínia,aceiros,pouco degradado,3,Miracema,1,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1
Tocantínia,adubação,degradacao media,1,Miracema,2,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1
Tocantínia,adubação,pouco degradado,2,Miracema,1,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1
Tocantínia,calagem,nao possui degradacao,1,Miracema,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,1
Tocantínia,consórcio,degradacao media,1,Miracema,2,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,1
Tocantínia,consórcio,pouco degradado,1,Miracema,1,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,1
Tocantínia,descarte correto de embalagens,pouco degradado,1,Miracema,1,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,1
Tocantínia,reaproveitamento de residuos,nao possui degradacao,1,Miracema,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,1
Tocantínia,recuperação de pastagens,pouco degradado,1,Miracema,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,1
Tocantínia,rotação de cultura,degradacao media,1,Miracema,2,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,1
Tocantínia,rotação de cultura,pouco degradado,1,Miracema,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,1
Tupirama,aceiros,pouco degradado,1,Miracema,1,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1
Wanderlândia,aceiros,nao possui degradacao,1,Araguína,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1
Wanderlândia,aceiros,pouco degradado,2,Araguína,1,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1
Wanderlândia,adubação,pouco degradado,2,Araguína,1,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1
Wanderlândia,calagem,nao possui degradacao,1,Araguína,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,1
Wanderlândia,calagem,pouco degradado,1,Araguína,1,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,1
Wanderlândia,descarte correto de embalagens,nao possui degradacao,1,Araguína,0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,1
Wanderlândia,recuperação de pastagens,nao possui degradacao,1,Araguína,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,1
Wanderlândia,recuperação de pastagens,pouco degradado,1,Araguína,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,1
Wanderlândia,rotação de cultura,pouco degradado,1,Araguína,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,1
Xambioá,aceiros,degradacao media,4,Araguína,2,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1
Xambioá,aceiros,nao possui degradacao,1,Araguína,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1
Xambioá,aceiros,pouco degradado,8,Araguína,1,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1
Xambioá,adubação,degradacao media,9,Araguína,2,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1
Xambioá,adubação,pouco degradado,2,Araguína,1,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1
Xambioá,adubação verde,degradacao media,2,Araguína,2,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1
Xambioá,consórcio,nao possui degradacao,1,Araguína,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,1
Xambioá,consórcio,pouco degradado,1,Araguína,1,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,1
Xambioá,descarte correto de embalagens,degradacao media,1,Araguína,2,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,1
Xambioá,descarte correto de embalagens,nao possui degradacao,1,Araguína,0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,1
Xambioá,descarte correto de embalagens,pouco degradado,1,Araguína,1,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,1
Xambioá,ilp - integração lavoura pecuária,degradacao media,2,Araguína,2,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,1
Xambioá,plantio direto,degradacao media,8,Araguína,2,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,1
Xambioá,plantio direto,pouco degradado,1,Araguína,1,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,1
Xambioá,recuperação de pastagens,degradacao media,3,Araguína,2,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,1
Xambioá,recuperação de pastagens,nao possui degradacao,1,Araguína,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,1
Xambioá,recuperação de pastagens,pouco degradado,3,Araguína,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,1
Xambioá,rotação de cultura,degradacao media,4,Araguína,2,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,1
Xambioá,rotação de cultura,pouco degradado,4,Araguína,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,1
darcinópolis,aceiros,degradacao media,1,Araguatins,2,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1
darcinópolis,aceiros,pouco degradado,1,Araguatins,1,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1
darcinópolis,adubação,degradacao media,1,Araguatins,2,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1
darcinópolis,adubação,pouco degradado,1,Araguatins,1,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1
darcinópolis,consórcio,pouco degradado,1,Araguatins,1,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,1
darcinópolis,plantio direto,degradacao media,1,Araguatins,2,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,1
dois Irmãos do Tocantins,aceiros,degradacao media,2,Paraiso,2,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1
dois Irmãos do Tocantins,aceiros,nao possui degradacao,2,Paraiso,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1
dois Irmãos do Tocantins,aceiros,pouco degradado,14,Paraiso,1,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1
dois Irmãos do Tocantins,adubação,degradacao media,2,Paraiso,2,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1
dois Irmãos do Tocantins,adubação,nao possui degradacao,1,Paraiso,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1
dois Irmãos do Tocantins,adubação,pouco degradado,13,Paraiso,1,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1
dois Irmãos do Tocantins,calagem,degradacao media,1,Paraiso,2,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,1
dois Irmãos do Tocantins,calagem,nao possui degradacao,2,Paraiso,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,1
dois Irmãos do Tocantins,calagem,pouco degradado,8,Paraiso,1,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,1
dois Irmãos do Tocantins,reaproveitamento de residuos,nao possui degradacao,1,Paraiso,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,1
dois Irmãos do Tocantins,reaproveitamento de residuos,pouco degradado,3,Paraiso,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,1
