atividade_produtiva,municipio_ibge,count
Avicultura,Nova Olinda,1
Suinocultura,Nova Olinda,1
Mandiocultura,Nova Olinda,1
Fruticultura,Nova Olinda,1
Avicultura,Palmeiras do Tocantins,1
Fruticultura,Palmeiras do Tocantins,1
Olericultura,Palmeiras do Tocantins,1
Culturas anuais,Palmeiras do Tocantins,1
Bovinocultura de corte,Novo Jardim,1
Avicultura,Caseara,1
Suinocultura,Caseara,1
Fruticultura,Caseara,1
Culturas anuais,Caseara,1
Avicultura,Araguaína,1
Mandiocultura,Araguaína,1
Fruticultura,Araguaína,1
Culturas anuais,Araguaína,1
Avicultura,dois Irmãos do Tocantins,1
Mandiocultura,dois Irmãos do Tocantins,1
Fruticultura,dois Irmãos do Tocantins,1
Culturas anuais,dois Irmãos do Tocantins,1
Avicultura,Palmeirópolis,1
Mandiocultura,Palmeirópolis,1
Fruticultura,Palmeirópolis,1
Olericultura,Palmeirópolis,1
Bovinocultura de corte,Talismã,1
Avicultura,Talismã,1
Suinocultura,Talismã,1
Mandiocultura,Talismã,1
Avicultura,Araguaína,1
Mandiocultura,Araguaína,1
Fruticultura,Araguaína,1
Culturas anuais,Araguaína,1
Avicultura,Bom Jesus do Tocantins,1
Mandiocultura,Bom Jesus do Tocantins,1
Fruticultura,Bom Jesus do Tocantins,1
Culturas anuais,Bom Jesus do Tocantins,1
Bovinocultura de corte,Colméia,1
Olericultura,Colméia,1
Avicultura,Palmeiras do Tocantins,1
Olericultura,Palmeiras do Tocantins,1
Avicultura,darcinópolis,1
Mandiocultura,darcinópolis,1
Fruticultura,darcinópolis,1
Culturas anuais,darcinópolis,1
Avicultura,Palmas,1
Mandiocultura,Palmas,1
Fruticultura,Palmas,1
Culturas anuais,Palmas,1
Avicultura,Gurupi,1
Suinocultura,Gurupi,1
Mandiocultura,Gurupi,1
Cana de açucar,Gurupi,1
Mandiocultura,Palmeiras do Tocantins,1
Fruticultura,Palmeiras do Tocantins,1
Olericultura,Palmeiras do Tocantins,1
Culturas anuais,Palmeiras do Tocantins,1
Bovinocultura de corte,Barrolândia,1
Fruticultura,Barrolândia,1
Extrativismo vegetal,Barrolândia,1
,Barrolândia,1
Avicultura,Caseara,1
Mandiocultura,Caseara,1
Fruticultura,Caseara,1
Extrativismo vegetal,Caseara,1
Bovinocultura de corte,Xambioá,1
Suinocultura,Xambioá,1
Bovinocultura de leite,Ananás,1
Avicultura,Ananás,1
Suinocultura,Ananás,1
Fruticultura,Ananás,1
Bovinocultura de leite,Dianópolis,1
Avicultura,Dianópolis,1
Suinocultura,Dianópolis,1
Olericultura,Dianópolis,1
Bovinocultura de corte,Silvanópolis,1
Avicultura,Silvanópolis,1
Suinocultura,Silvanópolis,1
Fruticultura,Silvanópolis,1
Bovinocultura de corte,dois Irmãos do Tocantins,1
Mandiocultura,dois Irmãos do Tocantins,1
Fruticultura,dois Irmãos do Tocantins,1
Bovinocultura de corte,Miracema do Tocantins,1
Avicultura,Miracema do Tocantins,1
Suinocultura,Miracema do Tocantins,1
Mandiocultura,Miracema do Tocantins,1
Bovinocultura de corte,Miranorte,1
Avicultura,Miranorte,1
Bovinocultura de corte,Cristalândia,1
Avicultura,Cristalândia,1
Suinocultura,Cristalândia,1
Fruticultura,Cristalândia,1
Avicultura,Palmas,1
Suinocultura,Palmas,1
Apicultura,Palmas,1
Meliponicultura,Palmas,1
Mandiocultura,Palmas,1
Fruticultura,Palmas,1
Olericultura,Palmas,1
Ovinocaprinocultura,Palmeiras do Tocantins,1
Avicultura,Aguiarnópolis,1
Olericultura,Aguiarnópolis,1
Bovinocultura de corte,Caseara,1
Avicultura,Caseara,1
Suinocultura,Caseara,1
Olericultura,Caseara,1
Bovinocultura de leite,Ananás,1
Avicultura,Ananás,1
Suinocultura,Ananás,1
Mandiocultura,Ananás,1
Bovinocultura de leite,Barrolândia,1
Avicultura,Barrolândia,1
Suinocultura,Barrolândia,1
Mandiocultura,Barrolândia,1
Bovinocultura de corte,Itaguatins,1
Avicultura,Itaguatins,1
Mandiocultura,Itaguatins,1
Fruticultura,Itaguatins,1
Bovinocultura de corte,São Salvador do Tocantins,1
Avicultura,São Salvador do Tocantins,1
Mandiocultura,São Salvador do Tocantins,1
Fruticultura,São Salvador do Tocantins,1
Bovinocultura de corte,Dianópolis,1
Bovinocultura de corte,Silvanópolis,1
Avicultura,Silvanópolis,1
Suinocultura,Silvanópolis,1
Mandiocultura,Silvanópolis,1
Bovinocultura de corte,Monte Santo do Tocantins,1
Avicultura,Monte Santo do Tocantins,1
Suinocultura,Monte Santo do Tocantins,1
Fruticultura,Monte Santo do Tocantins,1
Culturas anuais,Monte Santo do Tocantins,1
Avicultura,Xambioá,1
Pisicultura,Xambioá,1
Olericultura,Xambioá,1
Bovinocultura de corte,Rio Sono,1
Pisicultura,Rio Sono,1
Mandiocultura,Rio Sono,1
Fruticultura,Rio Sono,1
Bovinocultura de corte,Babaçulândia,1
Avicultura,Babaçulândia,1
Mandiocultura,Babaçulândia,1
Culturas anuais,Babaçulândia,1
Bovinocultura de corte,Araguaína,1
Avicultura,Araguaína,1
Mandiocultura,Araguaína,1
Culturas anuais,Araguaína,1
Avicultura,Praia Norte,1
Suinocultura,Praia Norte,1
Pisicultura,Praia Norte,1
Mandiocultura,Praia Norte,1
Culturas anuais,Praia Norte,1
Bovinocultura de leite,Chapada de Areia,1
Mandiocultura,Chapada de Areia,1
Avicultura,Piraquê,1
Mandiocultura,Piraquê,1
Fruticultura,Piraquê,1
Olericultura,Piraquê,1
Culturas anuais,Piraquê,1
Avicultura,dois Irmãos do Tocantins,1
Mandiocultura,dois Irmãos do Tocantins,1
Fruticultura,dois Irmãos do Tocantins,1
Olericultura,dois Irmãos do Tocantins,1
Culturas anuais,dois Irmãos do Tocantins,1
Avicultura,Tupirama,1
Mandiocultura,Tupirama,1
Fruticultura,Tupirama,1
Olericultura,Tupirama,1
Culturas anuais,Tupirama,1
Bovinocultura de leite,Pium,1
Avicultura,Pium,1
Mandiocultura,Pium,1
Fruticultura,Pium,1
Olericultura,Pium,1
Bovinocultura de corte,Aparecida do Rio Negro,1
Bovinocultura de leite,Caseara,1
Avicultura,Palmeiras do Tocantins,1
Olericultura,Palmeiras do Tocantins,1
Avicultura,Araguatins,1
Mandiocultura,Araguatins,1
Fruticultura,Araguatins,1
Olericultura,Araguatins,1
Culturas anuais,Araguatins,1
Avicultura,Araguaína,1
Mandiocultura,Araguaína,1
Fruticultura,Araguaína,1
Olericultura,Araguaína,1
Culturas anuais,Araguaína,1
Avicultura,Silvanópolis,1
Suinocultura,Silvanópolis,1
Mandiocultura,Silvanópolis,1
Fruticultura,Silvanópolis,1
Culturas anuais,Silvanópolis,1
Avicultura,Nova Olinda,1
Ovinocaprinocultura,Nova Olinda,1
Mandiocultura,Nova Olinda,1
Fruticultura,Nova Olinda,1
Olericultura,Nova Olinda,1
Avicultura,Nova Olinda,1
Suinocultura,Nova Olinda,1
Mandiocultura,Nova Olinda,1
Fruticultura,Nova Olinda,1
Extrativismo vegetal,Nova Olinda,1
Bovinocultura de leite,Muricilândia,1
Avicultura,Muricilândia,1
Suinocultura,Muricilândia,1
Fruticultura,Muricilândia,1
Olericultura,Muricilândia,1
Bovinocultura de leite,Miranorte,1
Avicultura,Miranorte,1
Suinocultura,Miranorte,1
Fruticultura,Miranorte,1
Olericultura,Miranorte,1
Bovinocultura de leite,Ananás,1
Avicultura,Ananás,1
Suinocultura,Ananás,1
Fruticultura,Ananás,1
Olericultura,Ananás,1
Bovinocultura de leite,dois Irmãos do Tocantins,1
Avicultura,dois Irmãos do Tocantins,1
Suinocultura,dois Irmãos do Tocantins,1
Bovinocultura de leite,Palmas,1
Avicultura,Palmas,1
Apicultura,Palmas,1
Meliponicultura,Palmas,1
Mandiocultura,Palmas,1
Bovinocultura de corte,Paranã,1
Avicultura,Paranã,1
Bovinocultura de corte,Pium,1
Avicultura,Pium,1
Mandiocultura,Pium,1
Fruticultura,Pium,1
Olericultura,Pium,1
Bovinocultura de leite,Araguanã,1
Avicultura,Araguanã,1
Suinocultura,Araguanã,1
Ovinocaprinocultura,Araguanã,1
Mandiocultura,Araguanã,1
Bovinocultura de corte,Dianópolis,1
Avicultura,Dianópolis,1
Mandiocultura,Dianópolis,1
Fruticultura,Dianópolis,1
Olericultura,Dianópolis,1
Bovinocultura de corte,Caseara,1
Avicultura,Caseara,1
Suinocultura,Caseara,1
Mandiocultura,Caseara,1
Fruticultura,Caseara,1
Bovinocultura de corte,Miracema do Tocantins,1
Avicultura,Miracema do Tocantins,1
Suinocultura,Miracema do Tocantins,1
Mandiocultura,Miracema do Tocantins,1
Bovinocultura de leite,Xambioá,1
Mandiocultura,Xambioá,1
Avicultura,Rio dos Bois,1
Olericultura,Rio dos Bois,1
Mandiocultura,Pedro Afonso,1
Fruticultura,Pedro Afonso,1
Olericultura,Pedro Afonso,1
Bovinocultura de corte,Novo Jardim,1
Avicultura,Novo Jardim,1
Mandiocultura,Novo Jardim,1
Olericultura,Novo Jardim,1
Bovinocultura de corte,Couto Magalhães,1
Avicultura,Couto Magalhães,1
Bovinocultura de corte,Bom Jesus do Tocantins,1
Bovinocultura de corte,Cristalândia,1
Bovinocultura de leite,Palmeiras do Tocantins,1
Avicultura,Palmeiras do Tocantins,1
Fruticultura,Palmeiras do Tocantins,1
Olericultura,Palmeiras do Tocantins,1
Culturas anuais,Palmeiras do Tocantins,1
Bovinocultura de corte,Pugmil,1
Avicultura,Pugmil,1
Pisicultura,Pugmil,1
Mandiocultura,Pugmil,1
Culturas anuais,Pugmil,1
Bovinocultura de corte,Rio dos Bois,1
Avicultura,Rio dos Bois,1
Mandiocultura,Rio dos Bois,1
Fruticultura,Rio dos Bois,1
Culturas anuais,Rio dos Bois,1
Avicultura,Pium,1
Suinocultura,Pium,1
Mandiocultura,Pium,1
Extrativismo vegetal,Pium,1
Cultivo da mangaba,Pium,1
Bovinocultura de corte,Nova Olinda,1
Suinocultura,Nova Olinda,1
Mandiocultura,Nova Olinda,1
Fruticultura,Nova Olinda,1
Culturas anuais,Nova Olinda,1
Olericultura,Caseara,1
Bovinocultura de corte,Pium,1
Avicultura,Pium,1
Ovinocaprinocultura,Pium,1
Mandiocultura,Pium,1
Fruticultura,Pium,1
Bovinocultura de corte,Dianópolis,1
Avicultura,Dianópolis,1
Ovinocaprinocultura,Dianópolis,1
Mandiocultura,Dianópolis,1
Fruticultura,Dianópolis,1
Apicultura,darcinópolis,1
Meliponicultura,darcinópolis,1
Mandiocultura,darcinópolis,1
Fruticultura,darcinópolis,1
Olericultura,darcinópolis,1
Culturas anuais,darcinópolis,1
Bovinocultura de corte,Couto Magalhães,1
Avicultura,Couto Magalhães,1
Mandiocultura,Couto Magalhães,1
Fruticultura,Couto Magalhães,1
Bovinocultura de corte,Rio Sono,1
Avicultura,Xambioá,1
Bovinocultura de leite,Palmeiras do Tocantins,1
Avicultura,Palmeiras do Tocantins,1
Apicultura,Palmeiras do Tocantins,1
Meliponicultura,Palmeiras do Tocantins,1
Fruticultura,Palmeiras do Tocantins,1
Olericultura,Palmeiras do Tocantins,1
Bovinocultura de corte,Almas,1
Avicultura,Almas,1
Pisicultura,Almas,1
Mandiocultura,Almas,1
Fruticultura,Almas,1
Olericultura,Almas,1
Avicultura,Nova Olinda,1
Suinocultura,Nova Olinda,1
Fruticultura,Nova Olinda,1
Olericultura,Nova Olinda,1
Culturas anuais,Nova Olinda,1
Extrativismo vegetal,Nova Olinda,1
Bovinocultura de leite,Riachinho,1
Avicultura,Riachinho,1
Suinocultura,Riachinho,1
Mandiocultura,Riachinho,1
Fruticultura,Riachinho,1
Olericultura,Riachinho,1
Bovinocultura de corte,Monte do Carmo,1
Avicultura,Monte do Carmo,1
Suinocultura,Monte do Carmo,1
Mandiocultura,Monte do Carmo,1
Fruticultura,Monte do Carmo,1
Olericultura,Monte do Carmo,1
Bovinocultura de corte,Silvanópolis,1
Avicultura,Silvanópolis,1
Suinocultura,Silvanópolis,1
Mandiocultura,Silvanópolis,1
Fruticultura,Silvanópolis,1
Olericultura,Silvanópolis,1
Avicultura,Nova Olinda,1
Suinocultura,Nova Olinda,1
Mandiocultura,Nova Olinda,1
Fruticultura,Nova Olinda,1
Culturas anuais,Nova Olinda,1
Extrativismo vegetal,Nova Olinda,1
Bovinocultura de corte,Aparecida do Rio Negro,1
Bovinocultura de leite,Aparecida do Rio Negro,1
Mandiocultura,Aparecida do Rio Negro,1
Fruticultura,Aparecida do Rio Negro,1
Culturas anuais,Aparecida do Rio Negro,1
Apicultura,Nova Olinda,1
Meliponicultura,Nova Olinda,1
Mandiocultura,Nova Olinda,1
Fruticultura,Nova Olinda,1
Culturas anuais,Nova Olinda,1
Extrativismo vegetal,Nova Olinda,1
Bovinocultura de leite,Araguanã,1
Mandiocultura,Araguanã,1
Bovinocultura de leite,Itaguatins,1
Avicultura,Itaguatins,1
Suinocultura,Itaguatins,1
Mandiocultura,Itaguatins,1
Fruticultura,Itaguatins,1
Culturas anuais,Itaguatins,1
Bovinocultura de corte,Rio dos Bois,1
Avicultura,Rio dos Bois,1
Mandiocultura,Rio dos Bois,1
Olericultura,Rio dos Bois,1
Bovinocultura de corte,Araguaína,1
Avicultura,Araguaína,1
Mandiocultura,Araguaína,1
Fruticultura,Araguaína,1
Olericultura,Araguaína,1
Culturas anuais,Araguaína,1
Bovinocultura de leite,Almas,1
Avicultura,Almas,1
Pisicultura,Almas,1
Mandiocultura,Almas,1
Bovinocultura de corte,Araguaína,1
Bovinocultura de leite,Araguaína,1
Avicultura,Araguaína,1
Suinocultura,Araguaína,1
Fruticultura,Araguaína,1
Bovinocultura de corte,Jaú do Tocantins,1
Avicultura,Jaú do Tocantins,1
Bovinocultura de corte,Pium,1
Avicultura,Pium,1
Apicultura,Pium,1
Meliponicultura,Pium,1
Mandiocultura,Pium,1
Extrativismo vegetal,Pium,1
Bovinocultura de leite,Paraíso do Tocantins,1
Apicultura,Paraíso do Tocantins,1
Meliponicultura,Paraíso do Tocantins,1
Pisicultura,Paraíso do Tocantins,1
Fruticultura,Paraíso do Tocantins,1
Viveiro de mudas frutíferas,Paraíso do Tocantins,1
Bovinocultura de corte,Dianópolis,1
Avicultura,Dianópolis,1
Suinocultura,Dianópolis,1
Ovinocaprinocultura,Dianópolis,1
Mandiocultura,Dianópolis,1
Fruticultura,Dianópolis,1
Olericultura,Dianópolis,1
Bovinocultura de leite,Luzinópolis,1
Avicultura,Luzinópolis,1
Suinocultura,Luzinópolis,1
Mandiocultura,Luzinópolis,1
Bovinocultura de corte,Araguatins,1
Bovinocultura de leite,Araguatins,1
Suinocultura,Araguatins,1
Apicultura,Araguatins,1
Meliponicultura,Araguatins,1
Mandiocultura,Araguatins,1
Fruticultura,Araguatins,1
Avicultura,Santa Maria do Tocantins,1
Suinocultura,Santa Maria do Tocantins,1
Mandiocultura,Santa Maria do Tocantins,1
Fruticultura,Santa Maria do Tocantins,1
Bovinocultura de corte,São Bento do Tocantins,1
Avicultura,São Bento do Tocantins,1
Suinocultura,São Bento do Tocantins,1
Ovinocaprinocultura,São Bento do Tocantins,1
Fruticultura,São Bento do Tocantins,1
Culturas anuais,São Bento do Tocantins,1
Extrativismo vegetal,São Bento do Tocantins,1
Bovinocultura de corte,Araguaína,1
Bovinocultura de leite,Araguaína,1
Avicultura,Araguaína,1
Suinocultura,Araguaína,1
Ovinocaprinocultura,Araguaína,1
Mandiocultura,Araguaína,1
Fruticultura,Araguaína,1
Bovinocultura de corte,Dianópolis,1
Bovinocultura de leite,Dianópolis,1
Avicultura,Dianópolis,1
Suinocultura,Dianópolis,1
Mandiocultura,Dianópolis,1
Fruticultura,Dianópolis,1
Olericultura,Dianópolis,1
Culturas anuais,Dianópolis,1
Avicultura,Palmeiras do Tocantins,1
Mandiocultura,Palmeiras do Tocantins,1
Fruticultura,Palmeiras do Tocantins,1
Olericultura,Palmeiras do Tocantins,1
Bovinocultura de leite,Divinópolis do Tocantins,1
Mandiocultura,Divinópolis do Tocantins,1
Bovinocultura de leite,Axixá do Tocantins,1
Mandiocultura,Axixá do Tocantins,1
Avicultura,Dianópolis,1
Horticultura,Araguaína,1
Bovinocultura de corte,Rio da Conceição,1
Bovinocultura de leite,Rio da Conceição,1
Suinocultura,Rio da Conceição,1
Mandiocultura,Rio da Conceição,1
Fruticultura,Rio da Conceição,1
Olericultura,Rio da Conceição,1
Culturas anuais,Rio da Conceição,1
Agroindústria láctea,Rio da Conceição,1
Mandiocultura,Santa Maria do Tocantins,1
Fruticultura,Santa Maria do Tocantins,1
Bovinocultura de leite,Miracema do Tocantins,1
Avicultura,Miracema do Tocantins,1
Suinocultura,Miracema do Tocantins,1
Mandiocultura,Miracema do Tocantins,1
Bovinocultura mista (touro - com características de corte,Bandeirantes do Tocantins,1
Vaca - cruzada,Bandeirantes do Tocantins,1
Principais produtos comercializados - bezerros,Bandeirantes do Tocantins,1
Leite) -,Bandeirantes do Tocantins,1
Avicultura,Bandeirantes do Tocantins,1
Bovinocultura mista (touro - com características de corte,Chapada de Areia,1
Vaca - cruzada,Chapada de Areia,1
Principais produtos comercializados - bezerros,Chapada de Areia,1
Leite) -,Chapada de Areia,1
Fruticultura,Chapada de Areia,1
Bovinocultura mista (touro - com características de corte,Goiatins,1
Vaca - cruzada,Goiatins,1
Principais produtos comercializados - bezerros,Goiatins,1
Leite) -,Goiatins,1
Mandiocultura,Goiatins,1
Bovinocultura mista (touro - com características de corte,Chapada de Areia,1
Vaca - cruzada,Chapada de Areia,1
Principais produtos comercializados - bezerros,Chapada de Areia,1
Leite) -,Chapada de Areia,1
Mandiocultura,Chapada de Areia,1
Fruticultura,Chapada de Areia,1
Bovinocultura mista (touro - com características de corte,Cristalândia,1
Vaca - cruzada,Cristalândia,1
Principais produtos comercializados - bezerros,Cristalândia,1
Leite) -,Cristalândia,1
Avicultura,Cristalândia,1
Suinocultura,Cristalândia,1
Fruticultura,Cristalândia,1
Bovinocultura mista (touro - com características de corte,Miranorte,1
Vaca - cruzada,Miranorte,1
Principais produtos comercializados - bezerros,Miranorte,1
Leite) -,Miranorte,1
Avicultura,Miranorte,1
Suinocultura,Miranorte,1
Fruticultura,Miranorte,1
Bovinocultura mista (touro - com características de corte,Axixá do Tocantins,1
Vaca - cruzada,Axixá do Tocantins,1
Principais produtos comercializados - bezerros,Axixá do Tocantins,1
Leite) -,Axixá do Tocantins,1
Avicultura,Axixá do Tocantins,1
Suinocultura,Axixá do Tocantins,1
Fruticultura,Axixá do Tocantins,1
Bovinocultura mista (touro - com características de corte,Piraquê,1
Vaca - cruzada,Piraquê,1
Principais produtos comercializados - bezerros,Piraquê,1
Leite) -,Piraquê,1
Avicultura,Piraquê,1
Mandiocultura,Piraquê,1
Fruticultura,Piraquê,1
Bovinocultura mista (touro - com características de corte,Xambioá,1
Vaca - cruzada,Xambioá,1
Principais produtos comercializados - bezerros,Xambioá,1
Leite) -,Xambioá,1
Avicultura,Xambioá,1
Mandiocultura,Xambioá,1
Culturas anuais,Xambioá,1
Bovinocultura mista (touro - com características de corte,Rio dos Bois,1
Vaca - cruzada,Rio dos Bois,1
Principais produtos comercializados - bezerros,Rio dos Bois,1
Leite) -,Rio dos Bois,1
Mandiocultura,Rio dos Bois,1
Fruticultura,Rio dos Bois,1
Culturas anuais,Rio dos Bois,1
Bovinocultura mista (touro - com características de corte,Babaçulândia,1
Vaca - cruzada,Babaçulândia,1
Principais produtos comercializados - bezerros,Babaçulândia,1
Leite) -,Babaçulândia,1
Mandiocultura,Babaçulândia,1
Fruticultura,Babaçulândia,1
Culturas anuais,Babaçulândia,1
Bovinocultura mista (touro - com características de corte,Piraquê,1
Vaca - cruzada,Piraquê,1
Principais produtos comercializados - bezerros,Piraquê,1
Leite) -,Piraquê,1
Mandiocultura,Piraquê,1
Fruticultura,Piraquê,1
Culturas anuais,Piraquê,1
Bovinocultura de corte,Santa Fé do Araguaia,1
Bovinocultura de leite,Santa Fé do Araguaia,1
Avicultura,Santa Fé do Araguaia,1
Suinocultura,Santa Fé do Araguaia,1
Mandiocultura,Santa Fé do Araguaia,1
Bovinocultura mista (touro - com características de corte,Dianópolis,1
Vaca - cruzada,Dianópolis,1
Principais produtos comercializados - bezerros,Dianópolis,1
Leite) -,Dianópolis,1
Avicultura,Dianópolis,1
Mandiocultura,Dianópolis,1
Fruticultura,Dianópolis,1
Olericultura,Dianópolis,1
Bovinocultura de leite,Carmolândia,1
Avicultura,Carmolândia,1
Mandiocultura,Carmolândia,1
Olericultura,Carmolândia,1
Bovinocultura mista (touro - com características de corte,Araguaína,1
Vaca - cruzada,Araguaína,1
Principais produtos comercializados - bezerros,Araguaína,1
Leite) -,Araguaína,1
Avicultura,Araguaína,1
Fruticultura,Araguaína,1
Olericultura,Araguaína,1
Culturas anuais,Araguaína,1
Bovinocultura mista (touro - com características de corte,Araguaína,1
Vaca - cruzada,Araguaína,1
Principais produtos comercializados - bezerros,Araguaína,1
Leite) -,Araguaína,1
Avicultura,Araguaína,1
Mandiocultura,Araguaína,1
Fruticultura,Araguaína,1
Culturas anuais,Araguaína,1
Bovinocultura de corte,Guaraí,1
Bovinocultura de leite,Guaraí,1
Bovinocultura mista (touro - com características de corte,Guaraí,1
Vaca - cruzada,Guaraí,1
Principais produtos comercializados - bezerros,Guaraí,1
Leite) -,Guaraí,1
Suinocultura,Guaraí,1
Bovinocultura de corte,Guaraí,1
Bovinocultura de leite,Guaraí,1
Bovinocultura mista (touro - com características de corte,Guaraí,1
Vaca - cruzada,Guaraí,1
Principais produtos comercializados - bezerros,Guaraí,1
Leite) -,Guaraí,1
Suinocultura,Guaraí,1
Bovinocultura mista (touro - com características de corte,Bandeirantes do Tocantins,1
Vaca - cruzada,Bandeirantes do Tocantins,1
Principais produtos comercializados - bezerros,Bandeirantes do Tocantins,1
Leite) -,Bandeirantes do Tocantins,1
Avicultura,Bandeirantes do Tocantins,1
Suinocultura,Bandeirantes do Tocantins,1
Pisicultura,Bandeirantes do Tocantins,1
Mandiocultura,Bandeirantes do Tocantins,1
Fruticultura,Bandeirantes do Tocantins,1
Bovinocultura de corte,Paranã,1
Bovinocultura de leite,Paranã,1
Avicultura,Paranã,1
Suinocultura,Paranã,1
Mandiocultura,Paranã,1
Olericultura,Palmas,1
Bovinocultura mista (touro - com características de corte,Dianópolis,1
Vaca - cruzada,Dianópolis,1
Principais produtos comercializados - bezerros,Dianópolis,1
Leite) -,Dianópolis,1
Avicultura,Dianópolis,1
Suinocultura,Dianópolis,1
Mandiocultura,Dianópolis,1
Fruticultura,Dianópolis,1
Olericultura,Dianópolis,1
Bovinocultura de corte,Fátima,1
Bovinocultura mista (touro - com características de corte,Fátima,1
Vaca - cruzada,Fátima,1
Principais produtos comercializados - bezerros,Fátima,1
Leite) -,Fátima,1
Suinocultura,Fátima,1
Mandiocultura,Fátima,1
Culturas anuais,Fátima,1
Bovinocultura mista (touro - com características de corte,Piraquê,1
Vaca - cruzada,Piraquê,1
Principais produtos comercializados - bezerros,Piraquê,1
Leite) -,Piraquê,1
Avicultura,Piraquê,1
Mandiocultura,Piraquê,1
Fruticultura,Piraquê,1
Olericultura,Piraquê,1
Culturas anuais,Piraquê,1
Bovinocultura mista (touro - com características de corte,Dianópolis,1
Vaca - cruzada,Dianópolis,1
Principais produtos comercializados - bezerros,Dianópolis,1
Leite) -,Dianópolis,1
Avicultura,Dianópolis,1
Suinocultura,Dianópolis,1
Mandiocultura,Dianópolis,1
Fruticultura,Dianópolis,1
Culturas anuais,Dianópolis,1
Bovinocultura de leite,Miranorte,1
Avicultura,Miranorte,1
Mandiocultura,Miranorte,1
Fruticultura,Miranorte,1
Bovinocultura de corte,Sítio Novo do Tocantins,1
Avicultura,Sítio Novo do Tocantins,1
Extrativismo vegetal,Chapada de Areia,1
Bovinocultura mista (touro - com características de corte,Nova Olinda,1
Vaca - cruzada,Nova Olinda,1
Principais produtos comercializados - bezerros,Nova Olinda,1
Leite) -,Nova Olinda,1
Avicultura,Nova Olinda,1
Suinocultura,Nova Olinda,1
Ovinocaprinocultura,Nova Olinda,1
Pisicultura,Nova Olinda,1
Mandiocultura,Nova Olinda,1
Fruticultura,Nova Olinda,1
Olericultura,Nova Olinda,1
Culturas anuais,Nova Olinda,1
Bovinocultura de corte,Talismã,1
Avicultura,Talismã,1
Suinocultura,Talismã,1
Olericultura,Talismã,1
Bovinocultura de corte,Araguanã,1
Mandiocultura,Sítio Novo do Tocantins,1
Bovinocultura de corte,Alvorada,1
Avicultura,Alvorada,1
Suinocultura,Alvorada,1
Olericultura,Alvorada,1
Bovinocultura mista (touro - com características de corte,Nova Olinda,1
Vaca - cruzada,Nova Olinda,1
Principais produtos comercializados - bezerros,Nova Olinda,1
Leite) -,Nova Olinda,1
Avicultura,Nova Olinda,1
Mandiocultura,Nova Olinda,1
Fruticultura,Nova Olinda,1
Olericultura,Nova Olinda,1
Culturas anuais,Nova Olinda,1
Extrativismo vegetal,Nova Olinda,1
Bovinocultura de corte,Marianópolis do Tocantins,1
Avicultura,Marianópolis do Tocantins,1
Apicultura,Marianópolis do Tocantins,1
Meliponicultura,Marianópolis do Tocantins,1
Suinocultura,Santa Maria do Tocantins,1
Mandiocultura,Santa Maria do Tocantins,1
Fruticultura,Santa Maria do Tocantins,1
Bovinocultura de corte,Almas,1
Bovinocultura de leite,Axixá do Tocantins,1
Bovinocultura de leite,Divinópolis do Tocantins,1
Mandiocultura,Divinópolis do Tocantins,1
Avicultura,dois Irmãos do Tocantins,1
Suinocultura,dois Irmãos do Tocantins,1
Pisicultura,dois Irmãos do Tocantins,1
Bovinocultura de corte,Paraíso do Tocantins,1
Mandiocultura,Paraíso do Tocantins,1
Bovinocultura de corte,Bandeirantes do Tocantins,1
Bovinocultura de corte,Lagoa da Confusão,1
Bovinocultura de corte,Silvanópolis,1
Mandiocultura,Silvanópolis,1
Avicultura,Dianópolis,1
Olericultura,Dianópolis,1
Bovinocultura de corte,Muricilândia,1
Bovinocultura de leite,Muricilândia,1
Bovinocultura de corte,Paraíso do Tocantins,1
Mandiocultura,Paraíso do Tocantins,1
Mandiocultura,Bom Jesus do Tocantins,1
Fruticultura,Bom Jesus do Tocantins,1
Avicultura,dois Irmãos do Tocantins,1
Bovinocultura mista (touro - com características de corte,Bom Jesus do Tocantins,1
Vaca - cruzada,Bom Jesus do Tocantins,1
Principais produtos comercializados - bezerros,Bom Jesus do Tocantins,1
Leite) -,Bom Jesus do Tocantins,1
Avicultura,Bom Jesus do Tocantins,1
Suinocultura,Bom Jesus do Tocantins,1
Mandiocultura,Bom Jesus do Tocantins,1
Fruticultura,Bom Jesus do Tocantins,1
Olericultura,Bom Jesus do Tocantins,1
Culturas anuais,Bom Jesus do Tocantins,1
Bovinocultura mista (touro - com características de corte,Araguaína,1
Vaca - cruzada,Araguaína,1
Principais produtos comercializados - bezerros,Araguaína,1
Leite) -,Araguaína,1
Avicultura,Araguaína,1
Suinocultura,Araguaína,1
Mandiocultura,Araguaína,1
Fruticultura,Araguaína,1
Olericultura,Araguaína,1
Culturas anuais,Araguaína,1
Bovinocultura de corte,Santa Terezinha do Tocantins,1
Avicultura,Santa Terezinha do Tocantins,1
Apicultura,Santa Terezinha do Tocantins,1
Meliponicultura,Santa Terezinha do Tocantins,1
Bovinocultura de corte,Araguaína,1
Avicultura,Araguaína,1
Bovinocultura de corte,dois Irmãos do Tocantins,1
Avicultura,dois Irmãos do Tocantins,1
Bovinocultura de leite,Bom Jesus do Tocantins,1
Fruticultura,Bom Jesus do Tocantins,1
Bovinocultura de corte,Araguaína,1
Mandiocultura,Araguaína,1
Avicultura,Nova Olinda,1
Mandiocultura,Nova Olinda,1
Fruticultura,Nova Olinda,1
